letter,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
w,0.2716363754879865,1.0,7.381264608213663e-06,0.527208484982695,0.9495579470640624,-0.4314552452214942,0.6507038971058337,0.8496836498957734,-0.61204961080577,0.36939976319483386,0.730561864964097,-0.7259070636293988,0.09107846358808044,0.6471142494351866,-0.8313868749552359,0.6779800215732007,0.5519792887597886,-0.40567414220556,0.846265050343421,0.34637500212335864,-0.6303641451435447,0.9354333123792311,0.21801103327484997,-0.7819058980408633,1.0,0.10166250640040962,-0.8930190392685566,0.4200127376534501,0.5180832047184669,-0.3875504098248548,0.4925884536944106,0.2743318700358908,-0.6771448697921506,0.514963059465599,0.1295491821429178,-0.8674909902846045,0.5367260078506448,0.0,-0.9558213337782421,0.20313365026412883,0.5436602729304534,-0.405941969685928,0.13410007786353878,0.34166880519215787,-0.7541769184653906,0.10776220010929469,0.20927728000184428,-0.932130256084938,0.1006060319240509,0.08328442025028938,-1.0,0.002794760819638756,0.6308602423540889,-0.4502757571157384,0.0,0.49378136504053793,-0.6955795754309305,0.04888604688956593,0.5436788523185863,-0.6487574538050452,0.10304306246584541,0.6192085392991218,-0.5689820331898308
w,0.3547138224990598,1.0,7.20832013345328e-06,0.6081822585338016,0.9547693885192788,-0.4416490046325302,0.7262382111095481,0.8539156449235028,-0.6368734810014215,0.4096931012341378,0.742691342814075,-0.7608348435515732,0.10620789081446742,0.6604793029764428,-0.8750556638110413,0.7328260855195601,0.5505675384287283,-0.4435886462514012,0.8831176165599418,0.3389944710737247,-0.6647839734989817,0.9534589384742465,0.20662922100019485,-0.8116770347733466,1.0,0.08826583823341214,-0.9184514207554287,0.4589718722614063,0.5201697070226776,-0.40563198496560887,0.5018705787493302,0.2756484569974344,-0.6699122098139342,0.49887960096793943,0.12852116443314282,-0.8552357170880145,0.49067772110036717,0.0,-0.9495005837687674,0.23151886634149216,0.5493434510516791,-0.4018582072193853,0.10987633805146008,0.35446851498721066,-0.7262181052137722,0.051406850791005314,0.22061224751505562,-0.9144786062865998,0.011170244409688347,0.09767811120045967,-1.0,0.029317774806230632,0.6365588681294617,-0.4240592403434897,0.0,0.5101952188087212,-0.6749271149396059,0.059065780985327256,0.5583529597849878,-0.6694336165387353,0.12122656065270854,0.6288636268509339,-0.6241003393995691
w,0.3353164259193327,1.0,7.608195915440304e-06,0.5915363627776526,0.9488436828625313,-0.4554137163605125,0.7154213698983485,0.851473850223122,-0.634737561355528,0.4197916969417338,0.736261632076672,-0.7336397925774972,0.1164456284014038,0.6592493507008077,-0.8179703541215291,0.7072780958678166,0.5485556176667834,-0.44686041789953335,0.873650110443445,0.3335566274241049,-0.6728347311193418,0.9506390007048036,0.20475076319349067,-0.815131421733824,1.0,0.08710608824533253,-0.9168381521078363,0.4386665361811273,0.5200562059323413,-0.4119351126871583,0.49919415340013223,0.2729574786333317,-0.7060936693617309,0.5021399552776709,0.12848323904537595,-0.8909041350800324,0.5034753128019938,0.0,-0.9703973440290753,0.21880824166043,0.5503824460563232,-0.4140204690592561,0.10506931779374687,0.3518908976987401,-0.7651363282113981,0.05533434573157883,0.22086104390903913,-0.9397555902047888,0.03385100670653288,0.09502351216721792,-1.0,0.02946301416146541,0.6448842063333817,-0.44297039289769535,0.0,0.508456162031814,-0.6725504242681308,0.060265472981319075,0.5539123407108767,-0.6136263170841895,0.1318209726289173,0.6282914943783146,-0.5250484210913805
w,0.315384298659664,1.0,7.524468659025071e-06,0.5744627047131928,0.9496710966242569,-0.45229355826496936,0.6964234450718433,0.846127370198451,-0.6356749507947752,0.400450171730908,0.7301952303769037,-0.7423028519405782,0.11375917413617008,0.6475537379736251,-0.8352658413984969,0.7033782323210951,0.5449511066788658,-0.43242924734142457,0.867654772266402,0.3329261226771443,-0.6396687290467268,0.948238485794314,0.20595694924526634,-0.7736599011143229,1.0,0.09028852082633136,-0.8717860212665854,0.43324499933091853,0.5157532933530385,-0.39468828249222254,0.4908597753945007,0.27146314772419433,-0.6497599999838564,0.5006941291247157,0.1278476342817446,-0.8300761241932104,0.5032606569808071,0.0,-0.9185488184339062,0.20851037305008505,0.544755901521294,-0.3937032194700839,0.09205176974905442,0.34695349152429067,-0.7232984910465006,0.042846375465640664,0.2151699852609943,-0.9158041017083877,0.01073412532753539,0.09211537912127642,-1.0,0.013902254632960211,0.632118001178985,-0.4196298098252242,0.0,0.49610269101187904,-0.6688358468096338,0.06871237846449808,0.5471587392456958,-0.6475033752761188,0.1335488881238613,0.6231514370822272,-0.5884384395140733
w,0.32258884511847236,1.0,7.29898896024329e-06,0.5846851406436625,0.9469846335284483,-0.45547812181460934,0.6983843146064133,0.8456214258842771,-0.6334322890860863,0.40133119290517466,0.7311450386960395,-0.7323013410976111,0.1144971546185399,0.6480735643830325,-0.8150059420079486,0.7117705513976703,0.542744906430737,-0.42964817677058054,0.8726426982544188,0.32911850132571296,-0.6350779982305751,0.9492801166642925,0.20193140183773356,-0.7684813983322643,1.0,0.0843635659799015,-0.8668284720099192,0.43584422723603516,0.5147522984783446,-0.38595295433959176,0.4895527427431815,0.27180059732251327,-0.6485085377592203,0.4983784704339663,0.12869289259495623,-0.8327866557625111,0.5028138777179968,0.0,-0.9251132650918081,0.20739427070206773,0.5431479058380215,-0.38039311724508157,0.09096237540041713,0.3459930466827413,-0.7147210763488216,0.03724621224573284,0.21467389186851576,-0.9137067790383961,0.0008432958210514397,0.0928586353570363,-1.0,0.012641218948268116,0.6290381713269001,-0.4019841359943365,0.0,0.48728143829659804,-0.6429737124433066,0.06461839836801485,0.5345519535683256,-0.6229753890180503,0.12514325071134536,0.6115437701563848,-0.5671366313133074
w,0.3095709265169828,1.0,7.538184177244193e-06,0.5782297826283367,0.9488210573585056,-0.45751262168707285,0.7085945840547403,0.8383865135030896,-0.6437739117654085,0.41016755079350153,0.7222741690538605,-0.754679762017073,0.11590589350282017,0.6395043652430881,-0.8553342494828439,0.703212266038282,0.5412587005934261,-0.42550491809518104,0.8621153956075768,0.33154803273773603,-0.6339088217990677,0.9446837610147084,0.20393136526904584,-0.7752643782364014,1.0,0.08631816622337493,-0.8793294239068864,0.4315651027117525,0.5106476980403617,-0.386472333108075,0.4921351663061937,0.27039146674023495,-0.6239936256886811,0.5040383806926613,0.12789224800881227,-0.8040327955341355,0.5099427391890372,0.0,-0.8994213803220317,0.2064156124445231,0.5375113161386252,-0.38553595556162,0.0932910538164962,0.3440004339567066,-0.707919797372778,0.04017072682785617,0.2144224715044049,-0.9052075771017148,0.006858436450733208,0.09396120617875914,-1.0,0.013626869895988332,0.6184796286214133,-0.41305070701287616,0.0,0.4873747411126309,-0.6787869211424444,0.06907805576913503,0.5450329819493619,-0.6715302355656853,0.1384664548081196,0.6227956045504899,-0.6229797101496221
w,0.3146875963260496,1.0,7.105283421480309e-06,0.5882899249614011,0.9477824661099327,-0.450025769833683,0.7163043846676261,0.8400903725154067,-0.6245605470553663,0.4160543549103304,0.7234630806562056,-0.7228175886551297,0.13409339305866996,0.6418284655018028,-0.809362819233414,0.7111154883215025,0.5398600343808808,-0.4198713705216044,0.8652683229335912,0.33014376942304285,-0.6198064453163351,0.9446524570396517,0.2041928184421343,-0.7536731490775643,1.0,0.0888459061373224,-0.8529145186134799,0.4372863993923235,0.5090145813481327,-0.3759873899873066,0.4939528496077115,0.2714281951952959,-0.61463468952065,0.5049067298506589,0.12836528907712713,-0.7991275973241366,0.5121295074029191,0.0,-0.8985357757419836,0.21064912901565147,0.5351199440233292,-0.36946279082924427,0.09668787318587485,0.34058425350871735,-0.6880162593944216,0.04514629690853937,0.208321150287066,-0.8973929988095911,0.012634439924328025,0.08732015728774116,-1.0,0.014948946979745753,0.6179720158544703,-0.3897651377602233,0.0,0.48472328299104084,-0.6423394965132472,0.07325065046652478,0.5365572940858181,-0.6454613791750582,0.14154042022208815,0.6136719367257718,-0.6083943264760885
w,0.8234217509792671,1.0,3.935928880846705e-06,0.573662079249807,0.9299776743039437,-0.30057394420659933,0.4377107933853266,0.7795385726693727,-0.38982335921170075,0.657495466181837,0.6646864417711682,-0.4429626869748704,0.9090795648797707,0.6079159148732666,-0.5106091077568408,0.3942407394032728,0.5354724643270986,-0.1973428318435889,0.2035977985044181,0.3598398057740324,-0.33613976713016896,0.09799220335056878,0.2401920642820141,-0.46648279001060017,0.0,0.1321916252821712,-0.5846184566777398,0.6344720331440622,0.5033559243047303,-0.24408215932295266,0.6061916834041627,0.2739225394771349,-0.3402262615881494,0.6087120615199626,0.12855925322647302,-0.47982472680135146,0.5980757847200625,0.0,-0.5970380243136509,0.8300141359983482,0.5375495332295305,-0.3391258707519579,0.8791444975700283,0.3449770700313944,-0.5641239018485696,0.8851857854422952,0.21212650080295145,-0.8156166321606001,0.8866809802520806,0.0825127595896573,-1.0,1.0,0.6179739713069554,-0.4551765396824496,0.9389918141191089,0.5241001845020841,-0.7267907974519907,0.883107303707804,0.5961533841761285,-0.8086708376672859,0.8477134205194147,0.6714074331260916,-0.8655009280452727
w,0.8236547840317974,1.0,3.8325453860758936e-06,0.5693506378343034,0.9297519903161072,-0.2925520727413881,0.4321934202923113,0.780438614909842,-0.3734122445872555,0.6602262021846999,0.673187000414076,-0.41406735766208375,0.9176884937057748,0.617744153027178,-0.46775791464514893,0.39801187883644834,0.5378382341548404,-0.19862277755482338,0.20524090932540665,0.36115849439045006,-0.32791227641947424,0.0972549433168544,0.242189515835997,-0.44629805902509556,0.0,0.1328891499218851,-0.5556959867605463,0.6393301905888803,0.5053395277039107,-0.24220213742394098,0.614438171064444,0.2741087226378709,-0.3329139084113609,0.6198357963330873,0.128725986944077,-0.4650994733206915,0.6146047490897775,0.0,-0.5757831047986232,0.8305841398244342,0.5389117534716,-0.3319098403311376,0.8998901289467234,0.3456074860385465,-0.5600784369925264,0.9130640888233811,0.21048053959275137,-0.8152349771903467,0.9162023442334893,0.07800465363943385,-1.0,1.0,0.6197529325889587,-0.43966544467032004,0.9482300774028414,0.5302304789060246,-0.7179689910372329,0.891028550934857,0.6084148029034996,-0.8035049979160851,0.8463647142990038,0.6884227367449467,-0.8611830880104571
w,0.8272145004137592,1.0,3.803223065858806e-06,0.57374334634038,0.9303460637532184,-0.28218457485665044,0.4330066688736611,0.7794721290582188,-0.3596541580824544,0.6491698570842117,0.6715359409524635,-0.3981281899741067,0.900709089338732,0.6147919517619204,-0.4504974837903408,0.39479495759621913,0.5368240682867449,-0.18943764769376828,0.20339803256829536,0.3591750819562758,-0.31090344429059996,0.09521020158447703,0.2377818021847362,-0.42404763797108874,0.0,0.12650142720750288,-0.530964758039821,0.6361135956645315,0.5050743045909662,-0.23561124101907066,0.6083115300264526,0.27522766294045403,-0.32458524094001895,0.6176900714735787,0.1298089789200402,-0.45644663850455985,0.6177019917532577,0.0,-0.567095623308786,0.8290420675034982,0.5374937768629909,-0.3262718129625881,0.8959424413611119,0.3425201206696609,-0.5561323609344802,0.9133132166414633,0.203533811049849,-0.813381920835756,0.9205747582431348,0.06758084791330751,-1.0,1.0,0.6174668395965307,-0.4332067538176393,0.9494588506717286,0.5250759844470347,-0.7149895819896602,0.8945958680128078,0.6059980988437438,-0.8032269324967396,0.8540202816239268,0.6889304186639158,-0.8631552276284251
