letter,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
v,0.3368275243695475,1.0,6.590281445407846e-06,0.6156806121096695,0.9533568089729894,-0.3834486222571858,0.7580420725672448,0.8427987721726313,-0.5990550236061222,0.5817429727989178,0.7644403190093071,-0.8055296026826433,0.3226134508644414,0.6980647649871298,-0.991590564108277,0.6959449906191703,0.5263119029665032,-0.32328321855852166,0.8462633138861545,0.3309855694661721,-0.6094524872644863,0.9410454849465716,0.20477679971274945,-0.7847474547260321,1.0,0.09118501685030224,-0.8847625167442668,0.42744461144128815,0.5191690204075905,-0.34127212889421255,0.31120132683449186,0.2870743531055567,-0.7087434883651859,0.22222317022848626,0.13376780738093333,-0.918428815571007,0.14022002511305529,0.0,-1.0,0.21377211298481472,0.5771714177070644,-0.3982131898684175,0.14793787953800133,0.5069880588003244,-0.903364329597853,0.2569147330663058,0.6600324536185401,-0.9723377089568596,0.3327570686424989,0.7589348701125618,-0.856197562209264,0.037219267643738556,0.670753014385596,-0.47837234313798155,0.0,0.6017745821247785,-0.8276883080576686,0.1017128601802059,0.7018638541636556,-0.7891544831625761,0.19022685075815632,0.7810804447457894,-0.6597412082629404
v,0.3452210926525148,1.0,6.6403900628103096e-06,0.6247249236589395,0.951609236202607,-0.38077788463339024,0.7640090045936534,0.8415321386925814,-0.5940441383522982,0.5775835933571267,0.7642794825966617,-0.7977246406766348,0.32254200112015946,0.697606699748484,-0.9819315647972424,0.6968529739344949,0.5299796164641842,-0.3316997729071585,0.8477429508954195,0.3349834614929535,-0.6223473563082376,0.9414375972052105,0.20857139609208022,-0.799533224910883,1.0,0.09466976382413128,-0.8999591459705593,0.4279475063401192,0.5212834310561445,-0.34979645075454235,0.3141902877121507,0.2882975832917449,-0.7122878493856906,0.22430984821200725,0.13449599221996095,-0.9186486116531306,0.14314588202560594,0.0,-1.0,0.21554405900358012,0.578586367928025,-0.4063535444584942,0.14117535660306785,0.5082562046019623,-0.9077114771865807,0.2532058524860515,0.6595140965975618,-0.9797286824738148,0.3339082041267074,0.7589135740322944,-0.8685642265871553,0.04000657545262467,0.6722582495200319,-0.48597665878392843,0.0,0.6078970470531293,-0.8397539157932253,0.10385144364228982,0.7083478032261096,-0.8080486569996087,0.19590511466362034,0.787811811179067,-0.6837155240828218
v,0.32956009647197615,1.0,6.820303946733606e-06,0.609976432972153,0.9542706088274253,-0.3935605851460457,0.7519730925743311,0.8444974639356669,-0.6102586046764337,0.5718158534350594,0.767845422425277,-0.8151042185772068,0.32314618885115504,0.6993962833400648,-0.9983868739930641,0.6921359603842085,0.5282752354739753,-0.32915860868080354,0.8411293396438797,0.3349030398454915,-0.6221848794640565,0.9381231909713832,0.20903594358335767,-0.8016471543307084,1.0,0.09568718276197792,-0.9029956391177191,0.42734777988724365,0.518978506067844,-0.3404640958847249,0.31543089908756694,0.287960031878889,-0.708337089267636,0.2308664042524893,0.13472086333778174,-0.9187066167537543,0.1535131753096182,0.0,-1.0,0.21604221811495292,0.5755635340770621,-0.3928018276155812,0.1345473763155282,0.5121219691477437,-0.9005608234677949,0.243404411277749,0.6629489828185011,-0.9796099073402922,0.3241593054828739,0.7596529991089558,-0.8699785510425738,0.039977555841249894,0.6674817973479535,-0.4691156357942685,0.0,0.6093852178810714,-0.8237910551549912,0.09995782904775301,0.7104881400885669,-0.796659949791905,0.1897057036130269,0.7868409270475639,-0.6751087574510828
v,0.3284009834482579,1.0,6.760252931624563e-06,0.610464455871101,0.9547283606864384,-0.39417808797099696,0.7532815979732866,0.8464147115352046,-0.6113603979338994,0.5801433794685877,0.7682656792923364,-0.8164195546886646,0.3350700498451314,0.6985518624461476,-1.0,0.6946621221775875,0.5288617158064393,-0.33172049597945713,0.8456858784038177,0.33456063293948174,-0.623287024081069,0.9407507053067342,0.2083550830098825,-0.8020869662128145,1.0,0.0947112584723763,-0.9028239602698924,0.4297851734169004,0.5195687903428757,-0.34116548457455936,0.31779916066789254,0.2873580262494952,-0.7047194971719791,0.23254841422607708,0.13374814380432246,-0.9119476148153982,0.15329820640017752,0.0,-0.9921359292249451,0.21656219679419866,0.5766378621168683,-0.39097968915676884,0.1366647455591206,0.5094576651418798,-0.8930793470098355,0.24863410576855,0.6593357809742487,-0.9673251788079843,0.32932734988838386,0.7574072969899888,-0.8562725355717496,0.038440126841622,0.6687426785420001,-0.46508164134901236,0.0,0.6080538527390036,-0.8178170413923257,0.09986516957027405,0.7085047863684885,-0.7878396332151124,0.18714818753097537,0.7859393534838413,-0.6643964685598891
v,0.31772288538269233,1.0,6.542080755179236e-06,0.6063977969459666,0.9581752057243562,-0.380816265548614,0.7515303830510532,0.8502711325194167,-0.5910823432321789,0.588681313223291,0.7719582832151648,-0.7942068539889238,0.3426343934703068,0.7022868296779197,-0.9751447200628045,0.6924382046654857,0.5305073024870435,-0.3064603615169138,0.8450374441924251,0.33045888639464566,-0.5931682693276324,0.9406133452536658,0.205031742685483,-0.7631343525321508,1.0,0.09113158424227935,-0.8583659146628062,0.42962754479782345,0.5211373033781814,-0.32246153234280045,0.3272744932479043,0.2903043151973286,-0.7060750809543591,0.23580834754391483,0.13510343645365855,-0.9201643970722027,0.15258047604068364,0.0,-1.0,0.22087713779573187,0.5760960936532323,-0.3790704493715925,0.1495115423033835,0.5121206368569685,-0.8870664121853111,0.24752846255304825,0.6645808060738937,-0.9580682279946179,0.32722007913776263,0.7617543935782343,-0.842096545863031,0.04252070881828667,0.6688614708067456,-0.45865342289081484,0.0,0.606381972784023,-0.7990174970613788,0.09919747465549687,0.7073758437887245,-0.7601985659301703,0.19384270679845256,0.7851563322556142,-0.6322594104999812
v,0.3125920839062968,1.0,6.7327586750861605e-06,0.6023768391753574,0.9562720469757806,-0.39304652554552055,0.7456649560082429,0.8487872412504084,-0.6087433194801698,0.5851830129439317,0.7702083018588256,-0.8153949949047092,0.34667862980806724,0.6996869971991355,-0.9984396430249788,0.6945747389736868,0.5276211839382488,-0.3175340599002008,0.8481998152873859,0.3299294846435952,-0.6118596746401369,0.9420550179873006,0.20353184066698907,-0.7871529111190578,1.0,0.08979204297919634,-0.8838865057341456,0.43161977298866183,0.5170711500110907,-0.33036840493717007,0.3243231822516598,0.28757208189766376,-0.7116168765521449,0.23526920220810002,0.1330886269486413,-0.9231107633265963,0.15586921621254185,0.0,-1.0,0.22136077820448674,0.5710074338315921,-0.38567747415933995,0.14345824978326854,0.5098899986805324,-0.8977729818105443,0.24589255584271175,0.6609530864751272,-0.9713149373219468,0.3298211977912805,0.75853155591438,-0.8542396333367814,0.045905918690830265,0.6616417979372176,-0.4656630245455602,0.0,0.6053518539484778,-0.8139423045381475,0.0988714698657266,0.7049940463193023,-0.7795820971819658,0.19558220701374748,0.7816439023333517,-0.6512754044440426
v,0.3144596755859211,1.0,6.8476426035577745e-06,0.6012880435905859,0.9537748441819156,-0.3926546917379368,0.7381070011508006,0.8421649436809983,-0.6039068589779533,0.5840794628483129,0.7631590792261035,-0.8082790126144271,0.3460530441248704,0.6928266194405801,-0.9898833730775193,0.6914517545421884,0.5259905679943561,-0.300162123845742,0.8428656958078229,0.329506496970049,-0.5970424663603671,0.9404666261226022,0.20407858544466573,-0.77819849078371,1.0,0.0912026918420027,-0.8798318320695452,0.4312788002474859,0.5152960192584356,-0.3163316308749108,0.3241629871389127,0.2859449091215288,-0.7007701649979239,0.24012387047182826,0.13225620285672038,-0.9183889147253583,0.16197089886014893,0.0,-1.0,0.22349156951701993,0.5691870164420242,-0.37677211152852585,0.13598729853843486,0.5033437413975411,-0.8964876510837941,0.24123322555296256,0.6554403082928686,-0.9719352724977929,0.32596152535389206,0.7535827348034493,-0.8543116303325282,0.049595790629044234,0.659429402090048,-0.46192744276489067,0.0,0.598492522264397,-0.8212096158575087,0.09957943228635542,0.7008034430776077,-0.787961011484952,0.19380117753682935,0.7792882758319678,-0.658535691525015
v,0.321760474782512,1.0,6.607386333148994e-06,0.6054448510276184,0.9560355740218754,-0.39863586776588483,0.7460095431742344,0.8478767723733653,-0.6152534136012372,0.585702711028332,0.767992747028565,-0.8187443941025697,0.3487986804119721,0.6942010035014097,-1.0,0.6948976087195203,0.5289686086326121,-0.3291855797566356,0.8440368520972931,0.33314361470059795,-0.6213118820430219,0.9403849872341118,0.20665773738332463,-0.7981199246023148,1.0,0.09324825978476213,-0.8959928321264191,0.4343928900498535,0.5186754503876119,-0.3342318250307616,0.3273930906688419,0.28792798881172893,-0.7087637947377217,0.24339140764651385,0.13393537397214872,-0.9166446006682247,0.16780120763944353,0.0,-0.9924674705318621,0.2252719228475119,0.5726902352540351,-0.3814230371116951,0.14777581496034875,0.507888821231501,-0.8883091549298231,0.2487053642680593,0.6605339715700974,-0.959173105926212,0.32835797508860853,0.7570008413261449,-0.8423708859995513,0.04975213466245841,0.6617438923933711,-0.4532166382163556,0.0,0.5984639703896674,-0.8028706555712198,0.09897113632101501,0.7009834013312726,-0.7693819706314643,0.19380965342946038,0.7787769386006141,-0.6421632475707342
v,0.30418878492369406,1.0,6.725114326202652e-06,0.5957823539292437,0.9578044949894794,-0.4081787092354217,0.7403088957276036,0.848578469047908,-0.6234887314294417,0.5828788234690658,0.7660304875425623,-0.8238138018582831,0.34217927857699354,0.6894745358197484,-1.0,0.6939867546927982,0.5312174341845471,-0.3321826334900103,0.8434829834809009,0.33410504082705855,-0.6311687648936629,0.941512478208293,0.2075172817532552,-0.8081027695679716,1.0,0.09395316012412813,-0.9038867871412708,0.43491657235243003,0.5158433595111925,-0.33114948030773195,0.32408074164562256,0.28627057324824406,-0.7117801409132097,0.2391818580282531,0.1332533374041606,-0.922259057034868,0.1601488759672942,0.0,-0.9964923735544162,0.22522702010968115,0.5650430229937532,-0.3742210917843169,0.1318072735814394,0.5111254697664026,-0.8889363854569191,0.2391333158243842,0.6640829113221006,-0.9711676049980923,0.32715298983651736,0.7606535764528969,-0.8587489574380903,0.048936265297123416,0.6484806150930094,-0.4428052938127416,0.0,0.6010530697183745,-0.8005715570513938,0.1011736206033807,0.7042211717690056,-0.781059310766431,0.19817283182008608,0.7800909739999987,-0.6616306985929391
v,0.32071266406639476,1.0,6.679125215084886e-06,0.6108058237156553,0.9550371650906269,-0.41207576575150223,0.7553219818536557,0.8461527059223491,-0.6270201310331978,0.5882192048875022,0.7652500823979046,-0.8257762526831863,0.35232284085121485,0.6895254966379211,-1.0,0.7026400576880115,0.5293807471461801,-0.3323455940455252,0.8485052992443366,0.3319979938458871,-0.6293374365127319,0.9427633497560155,0.20491368341248753,-0.8068194669277422,1.0,0.09215192559105649,-0.9015418246780266,0.4405271837086371,0.5154411890489369,-0.3288110715476874,0.3306131651362665,0.2859265981397604,-0.7065068009956197,0.2444579489831788,0.1327160124117465,-0.9166354323847805,0.16758952928589418,0.0,-0.9895908165467019,0.22895521261953586,0.5651426596477179,-0.36922693087997027,0.146993477985611,0.5087551304138388,-0.8813804547352427,0.24966560432320065,0.660014166790826,-0.9616643169152305,0.33129076258993123,0.7565403224116732,-0.8467247624309749,0.05097165174713303,0.64953606183807,-0.43541360830989867,0.0,0.5963655262791325,-0.7886255874827359,0.09956387858871496,0.6974876160766835,-0.7626129953999442,0.19597650676955747,0.7736922269700811,-0.6374761659093251
